,match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
97678,412,1,Royal Challengers Bangalore,Rajasthan Royals,1,5,V Kohli,PA Patel,STR Binny,0,0,0,0,0,0,0,0,0,PA Patel,run out,AM Rahane
97680,412,1,Royal Challengers Bangalore,Rajasthan Royals,2,1,V Kohli,Yuvraj Singh,TG Southee,0,0,0,0,0,0,1,0,1,,,
97689,412,1,Royal Challengers Bangalore,Rajasthan Royals,3,4,V Kohli,S Rana,KW Richardson,0,0,0,0,0,0,0,0,0,,,
97690,412,1,Royal Challengers Bangalore,Rajasthan Royals,3,5,V Kohli,S Rana,KW Richardson,0,0,0,0,0,0,4,0,4,,,
97691,412,1,Royal Challengers Bangalore,Rajasthan Royals,3,6,V Kohli,S Rana,KW Richardson,0,0,0,0,0,0,1,0,1,,,
97692,412,1,Royal Challengers Bangalore,Rajasthan Royals,4,1,V Kohli,S Rana,TG Southee,0,0,0,0,0,0,0,0,0,,,
97693,412,1,Royal Challengers Bangalore,Rajasthan Royals,4,2,V Kohli,S Rana,TG Southee,0,0,0,0,0,0,0,0,0,,,
97694,412,1,Royal Challengers Bangalore,Rajasthan Royals,4,3,V Kohli,S Rana,TG Southee,0,0,0,0,0,0,0,0,0,,,
97695,412,1,Royal Challengers Bangalore,Rajasthan Royals,4,4,V Kohli,S Rana,TG Southee,0,0,0,0,0,0,1,0,1,,,
97698,412,1,Royal Challengers Bangalore,Rajasthan Royals,5,1,V Kohli,S Rana,KW Richardson,0,0,0,0,0,0,1,0,1,,,
97700,412,1,Royal Challengers Bangalore,Rajasthan Royals,5,3,V Kohli,S Rana,KW Richardson,0,0,0,0,0,0,0,0,0,,,
97701,412,1,Royal Challengers Bangalore,Rajasthan Royals,5,4,V Kohli,S Rana,KW Richardson,0,0,0,0,0,0,1,0,1,,,
97710,412,1,Royal Challengers Bangalore,Rajasthan Royals,6,7,V Kohli,JA Morkel,SR Watson,0,0,0,0,0,0,0,0,0,,,
97713,412,1,Royal Challengers Bangalore,Rajasthan Royals,7,3,V Kohli,JA Morkel,KW Richardson,0,0,0,0,0,0,0,0,0,,,
97714,412,1,Royal Challengers Bangalore,Rajasthan Royals,7,4,V Kohli,JA Morkel,KW Richardson,0,0,0,0,0,0,1,0,1,,,
97717,412,1,Royal Challengers Bangalore,Rajasthan Royals,8,1,V Kohli,JA Morkel,SR Watson,0,0,0,0,0,0,0,0,0,,,
97718,412,1,Royal Challengers Bangalore,Rajasthan Royals,8,2,V Kohli,JA Morkel,SR Watson,0,0,1,0,0,0,0,1,1,,,
97723,412,1,Royal Challengers Bangalore,Rajasthan Royals,9,1,V Kohli,JA Morkel,PV Tambe,0,0,0,0,0,0,0,0,0,,,
97724,412,1,Royal Challengers Bangalore,Rajasthan Royals,9,2,V Kohli,JA Morkel,PV Tambe,0,0,0,0,0,0,1,0,1,,,
97727,412,1,Royal Challengers Bangalore,Rajasthan Royals,9,5,V Kohli,MA Starc,PV Tambe,0,0,0,0,0,0,4,0,4,,,
97728,412,1,Royal Challengers Bangalore,Rajasthan Royals,9,6,V Kohli,MA Starc,PV Tambe,0,0,0,0,0,0,1,0,1,,,
97729,412,1,Royal Challengers Bangalore,Rajasthan Royals,10,1,V Kohli,MA Starc,TG Southee,0,0,0,0,0,0,4,0,4,,,
97730,412,1,Royal Challengers Bangalore,Rajasthan Royals,10,2,V Kohli,MA Starc,TG Southee,0,0,0,0,0,0,1,0,1,,,
97736,412,1,Royal Challengers Bangalore,Rajasthan Royals,11,2,V Kohli,MA Starc,PV Tambe,0,0,0,0,0,0,0,0,0,,,
97737,412,1,Royal Challengers Bangalore,Rajasthan Royals,11,3,V Kohli,MA Starc,PV Tambe,0,0,0,0,0,0,0,0,0,V Kohli,caught,TG Southee
98568,416,1,Royal Challengers Bangalore,Kings XI Punjab,2,3,V Kohli,PA Patel,Sandeep Sharma,0,0,0,0,0,0,4,0,4,,,
98569,416,1,Royal Challengers Bangalore,Kings XI Punjab,2,4,V Kohli,PA Patel,Sandeep Sharma,0,0,0,0,0,0,0,0,0,V Kohli,lbw,
100132,422,2,Royal Challengers Bangalore,Sunrisers Hyderabad,2,2,V Kohli,CH Gayle,B Kumar,0,1,0,0,0,0,0,1,1,,,
100133,422,2,Royal Challengers Bangalore,Sunrisers Hyderabad,2,3,V Kohli,CH Gayle,B Kumar,0,0,0,0,0,0,0,0,0,,,
100134,422,2,Royal Challengers Bangalore,Sunrisers Hyderabad,2,4,V Kohli,CH Gayle,B Kumar,0,0,0,0,0,0,0,0,0,,,
100135,422,2,Royal Challengers Bangalore,Sunrisers Hyderabad,2,5,V Kohli,CH Gayle,B Kumar,0,0,0,0,0,0,0,0,0,,,
100136,422,2,Royal Challengers Bangalore,Sunrisers Hyderabad,2,6,V Kohli,CH Gayle,B Kumar,0,0,0,0,0,0,0,0,0,,,
100137,422,2,Royal Challengers Bangalore,Sunrisers Hyderabad,2,7,V Kohli,CH Gayle,B Kumar,0,0,0,0,0,0,0,0,0,V Kohli,caught,NV Ojha
100902,425,2,Royal Challengers Bangalore,Mumbai Indians,6,2,V Kohli,CH Gayle,Harbhajan Singh,0,0,0,0,0,0,0,0,0,,,
100903,425,2,Royal Challengers Bangalore,Mumbai Indians,6,3,V Kohli,CH Gayle,Harbhajan Singh,0,0,0,0,0,0,1,0,1,,,
100907,425,2,Royal Challengers Bangalore,Mumbai Indians,7,1,V Kohli,CH Gayle,JJ Bumrah,0,0,0,0,0,0,0,0,0,,,
100908,425,2,Royal Challengers Bangalore,Mumbai Indians,7,2,V Kohli,CH Gayle,JJ Bumrah,0,0,0,0,0,0,0,0,0,,,
100909,425,2,Royal Challengers Bangalore,Mumbai Indians,7,3,V Kohli,CH Gayle,JJ Bumrah,0,0,0,0,0,0,1,0,1,,,
100911,425,2,Royal Challengers Bangalore,Mumbai Indians,7,5,V Kohli,CH Gayle,JJ Bumrah,0,0,0,1,0,0,0,1,1,,,
100913,425,2,Royal Challengers Bangalore,Mumbai Indians,8,1,V Kohli,CH Gayle,Harbhajan Singh,0,0,0,0,0,0,1,0,1,,,
100916,425,2,Royal Challengers Bangalore,Mumbai Indians,8,4,V Kohli,CH Gayle,Harbhajan Singh,0,0,0,0,0,0,0,0,0,,,
100917,425,2,Royal Challengers Bangalore,Mumbai Indians,8,5,V Kohli,CH Gayle,Harbhajan Singh,0,0,0,0,0,0,2,0,2,,,
100918,425,2,Royal Challengers Bangalore,Mumbai Indians,8,6,V Kohli,CH Gayle,Harbhajan Singh,0,0,0,0,0,0,1,0,1,,,
100919,425,2,Royal Challengers Bangalore,Mumbai Indians,9,1,V Kohli,CH Gayle,KA Pollard,0,0,0,0,0,0,6,0,6,,,
100920,425,2,Royal Challengers Bangalore,Mumbai Indians,9,2,V Kohli,CH Gayle,KA Pollard,0,0,0,0,0,0,0,0,0,,,
100921,425,2,Royal Challengers Bangalore,Mumbai Indians,9,3,V Kohli,CH Gayle,KA Pollard,0,0,0,0,0,0,1,0,1,,,
100923,425,2,Royal Challengers Bangalore,Mumbai Indians,9,5,V Kohli,CH Gayle,KA Pollard,0,0,0,0,0,0,1,0,1,,,
100927,425,2,Royal Challengers Bangalore,Mumbai Indians,10,3,V Kohli,CH Gayle,Harbhajan Singh,0,0,0,0,0,0,6,0,6,,,
100928,425,2,Royal Challengers Bangalore,Mumbai Indians,10,4,V Kohli,CH Gayle,Harbhajan Singh,0,0,0,0,0,0,1,0,1,,,
100931,425,2,Royal Challengers Bangalore,Mumbai Indians,11,1,V Kohli,AB de Villiers,KA Pollard,0,0,0,0,0,0,0,0,0,,,
100932,425,2,Royal Challengers Bangalore,Mumbai Indians,11,2,V Kohli,AB de Villiers,KA Pollard,0,0,0,0,0,0,4,0,4,,,
100933,425,2,Royal Challengers Bangalore,Mumbai Indians,11,3,V Kohli,AB de Villiers,KA Pollard,0,0,0,0,0,0,4,0,4,,,
100934,425,2,Royal Challengers Bangalore,Mumbai Indians,11,4,V Kohli,AB de Villiers,KA Pollard,0,0,0,0,0,0,0,0,0,,,
100935,425,2,Royal Challengers Bangalore,Mumbai Indians,11,5,V Kohli,AB de Villiers,KA Pollard,0,0,0,0,0,0,2,0,2,,,
100936,425,2,Royal Challengers Bangalore,Mumbai Indians,11,6,V Kohli,AB de Villiers,KA Pollard,0,0,0,0,0,0,1,0,1,,,
100937,425,2,Royal Challengers Bangalore,Mumbai Indians,12,1,V Kohli,AB de Villiers,SL Malinga,0,0,0,0,0,0,1,0,1,,,
100940,425,2,Royal Challengers Bangalore,Mumbai Indians,12,4,V Kohli,AB de Villiers,SL Malinga,0,0,0,0,0,0,0,0,0,,,
100941,425,2,Royal Challengers Bangalore,Mumbai Indians,12,5,V Kohli,AB de Villiers,SL Malinga,0,0,0,0,0,0,1,0,1,,,
100943,425,2,Royal Challengers Bangalore,Mumbai Indians,13,1,V Kohli,AB de Villiers,JJ Bumrah,0,0,0,0,0,0,1,0,1,,,
100950,425,2,Royal Challengers Bangalore,Mumbai Indians,14,2,V Kohli,Yuvraj Singh,P Suyal,0,0,0,0,0,0,0,0,0,,,
100951,425,2,Royal Challengers Bangalore,Mumbai Indians,14,3,V Kohli,Yuvraj Singh,P Suyal,0,0,0,0,0,0,0,0,0,V Kohli,caught,CJ Anderson
101863,429,2,Royal Challengers Bangalore,Kings XI Punjab,3,2,V Kohli,PA Patel,Sandeep Sharma,0,0,0,0,0,0,0,0,0,V Kohli,caught,WP Saha
102604,433,1,Royal Challengers Bangalore,Rajasthan Royals,1,1,V Kohli,CH Gayle,KW Richardson,0,0,0,0,0,0,0,0,0,,,
102605,433,1,Royal Challengers Bangalore,Rajasthan Royals,1,2,V Kohli,CH Gayle,KW Richardson,0,0,0,0,0,0,0,0,0,,,
102606,433,1,Royal Challengers Bangalore,Rajasthan Royals,1,3,V Kohli,CH Gayle,KW Richardson,0,0,0,0,0,0,0,0,0,,,
102607,433,1,Royal Challengers Bangalore,Rajasthan Royals,1,4,V Kohli,CH Gayle,KW Richardson,0,0,0,0,0,0,4,0,4,,,
102608,433,1,Royal Challengers Bangalore,Rajasthan Royals,1,5,V Kohli,CH Gayle,KW Richardson,0,0,0,0,0,0,0,0,0,,,
102609,433,1,Royal Challengers Bangalore,Rajasthan Royals,1,6,V Kohli,CH Gayle,KW Richardson,0,0,0,0,0,0,0,0,0,,,
102614,433,1,Royal Challengers Bangalore,Rajasthan Royals,2,5,V Kohli,CH Gayle,SR Watson,0,0,0,0,0,0,0,0,0,,,
102615,433,1,Royal Challengers Bangalore,Rajasthan Royals,2,6,V Kohli,CH Gayle,SR Watson,0,0,0,0,0,0,0,0,0,,,
102618,433,1,Royal Challengers Bangalore,Rajasthan Royals,3,3,V Kohli,CH Gayle,KW Richardson,0,0,0,0,0,0,0,0,0,V Kohli,caught,R Bhatia
103365,436,1,Royal Challengers Bangalore,Delhi Daredevils,6,4,V Kohli,PA Patel,R Shukla,0,0,0,0,0,0,0,0,0,,,
103366,436,1,Royal Challengers Bangalore,Delhi Daredevils,6,5,V Kohli,PA Patel,R Shukla,0,0,0,0,0,0,0,0,0,,,
103367,436,1,Royal Challengers Bangalore,Delhi Daredevils,6,6,V Kohli,PA Patel,R Shukla,0,0,0,0,0,0,1,0,1,,,
103368,436,1,Royal Challengers Bangalore,Delhi Daredevils,7,1,V Kohli,PA Patel,JP Duminy,0,0,0,0,0,0,1,0,1,,,
103371,436,1,Royal Challengers Bangalore,Delhi Daredevils,7,4,V Kohli,PA Patel,JP Duminy,0,0,0,0,0,0,0,0,0,,,
103372,436,1,Royal Challengers Bangalore,Delhi Daredevils,7,5,V Kohli,PA Patel,JP Duminy,0,0,0,0,0,0,1,0,1,,,
103374,436,1,Royal Challengers Bangalore,Delhi Daredevils,8,1,V Kohli,PA Patel,R Shukla,0,0,0,0,0,0,1,0,1,,,
103377,436,1,Royal Challengers Bangalore,Delhi Daredevils,8,4,V Kohli,PA Patel,R Shukla,0,0,0,0,0,0,2,0,2,,,
103378,436,1,Royal Challengers Bangalore,Delhi Daredevils,8,5,V Kohli,PA Patel,R Shukla,0,0,0,0,0,0,2,0,2,,,
103379,436,1,Royal Challengers Bangalore,Delhi Daredevils,8,6,V Kohli,PA Patel,R Shukla,0,0,0,0,0,0,1,0,1,,,
103380,436,1,Royal Challengers Bangalore,Delhi Daredevils,9,1,V Kohli,PA Patel,Imran Tahir,0,0,0,0,0,0,1,0,1,V Kohli,run out,R Shukla
104459,440,2,Royal Challengers Bangalore,Chennai Super Kings,4,4,V Kohli,CH Gayle,R Ashwin,0,0,0,0,0,0,1,0,1,,,
104465,440,2,Royal Challengers Bangalore,Chennai Super Kings,5,4,V Kohli,CH Gayle,S Badree,0,0,0,0,0,0,0,0,0,,,
104466,440,2,Royal Challengers Bangalore,Chennai Super Kings,5,5,V Kohli,CH Gayle,S Badree,0,0,0,0,0,0,0,0,0,,,
104467,440,2,Royal Challengers Bangalore,Chennai Super Kings,5,6,V Kohli,CH Gayle,S Badree,0,0,0,0,0,0,0,0,0,,,
104474,440,2,Royal Challengers Bangalore,Chennai Super Kings,7,1,V Kohli,CH Gayle,S Badree,0,0,0,0,0,0,1,0,1,,,
104478,440,2,Royal Challengers Bangalore,Chennai Super Kings,7,5,V Kohli,CH Gayle,S Badree,0,0,0,4,0,0,0,4,4,,,
104479,440,2,Royal Challengers Bangalore,Chennai Super Kings,7,6,V Kohli,CH Gayle,S Badree,0,0,0,0,0,0,1,0,1,,,
104481,440,2,Royal Challengers Bangalore,Chennai Super Kings,8,1,V Kohli,CH Gayle,SK Raina,0,0,0,0,0,0,0,0,0,,,
104482,440,2,Royal Challengers Bangalore,Chennai Super Kings,8,2,V Kohli,CH Gayle,SK Raina,0,0,0,0,0,0,0,0,0,,,
104483,440,2,Royal Challengers Bangalore,Chennai Super Kings,8,3,V Kohli,CH Gayle,SK Raina,0,0,0,0,0,0,1,0,1,,,
104486,440,2,Royal Challengers Bangalore,Chennai Super Kings,8,6,V Kohli,CH Gayle,SK Raina,0,0,0,0,0,0,1,0,1,,,
104487,440,2,Royal Challengers Bangalore,Chennai Super Kings,9,1,V Kohli,CH Gayle,RA Jadeja,0,0,0,0,0,0,2,0,2,,,
104488,440,2,Royal Challengers Bangalore,Chennai Super Kings,9,2,V Kohli,CH Gayle,RA Jadeja,0,0,0,0,0,0,0,0,0,,,
104489,440,2,Royal Challengers Bangalore,Chennai Super Kings,9,3,V Kohli,CH Gayle,RA Jadeja,0,0,0,0,0,0,0,0,0,,,
104490,440,2,Royal Challengers Bangalore,Chennai Super Kings,9,4,V Kohli,CH Gayle,RA Jadeja,0,0,0,0,0,0,0,0,0,,,
104491,440,2,Royal Challengers Bangalore,Chennai Super Kings,9,5,V Kohli,CH Gayle,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
104493,440,2,Royal Challengers Bangalore,Chennai Super Kings,10,1,V Kohli,CH Gayle,SK Raina,0,0,0,0,0,0,0,0,0,,,
104494,440,2,Royal Challengers Bangalore,Chennai Super Kings,10,2,V Kohli,CH Gayle,SK Raina,0,0,0,0,0,0,1,0,1,,,
104498,440,2,Royal Challengers Bangalore,Chennai Super Kings,10,6,V Kohli,CH Gayle,SK Raina,0,0,0,0,0,0,4,0,4,,,
104503,440,2,Royal Challengers Bangalore,Chennai Super Kings,11,5,V Kohli,CH Gayle,RA Jadeja,0,0,0,0,0,0,6,0,6,,,
104504,440,2,Royal Challengers Bangalore,Chennai Super Kings,11,6,V Kohli,CH Gayle,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
104506,440,2,Royal Challengers Bangalore,Chennai Super Kings,12,1,V Kohli,CH Gayle,SK Raina,0,0,0,0,0,0,0,0,0,,,
104507,440,2,Royal Challengers Bangalore,Chennai Super Kings,12,2,V Kohli,CH Gayle,SK Raina,0,0,0,0,0,0,1,0,1,,,
104510,440,2,Royal Challengers Bangalore,Chennai Super Kings,12,5,V Kohli,CH Gayle,SK Raina,0,0,0,0,0,0,1,0,1,,,
104514,440,2,Royal Challengers Bangalore,Chennai Super Kings,13,3,V Kohli,CH Gayle,MM Sharma,0,0,0,0,0,0,1,0,1,,,
104517,440,2,Royal Challengers Bangalore,Chennai Super Kings,13,6,V Kohli,CH Gayle,MM Sharma,0,0,0,0,0,0,2,0,2,,,
104519,440,2,Royal Challengers Bangalore,Chennai Super Kings,14,2,V Kohli,CH Gayle,SK Raina,0,0,0,0,0,0,1,0,1,,,
104522,440,2,Royal Challengers Bangalore,Chennai Super Kings,14,5,V Kohli,CH Gayle,SK Raina,0,0,0,0,0,0,1,0,1,,,
104524,440,2,Royal Challengers Bangalore,Chennai Super Kings,15,1,V Kohli,CH Gayle,RA Jadeja,0,0,0,0,0,0,0,0,0,V Kohli,stumped,MS Dhoni
105312,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,1,6,V Kohli,CH Gayle,B Kumar,0,0,0,0,0,0,0,0,0,,,
105319,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,3,1,V Kohli,CH Gayle,B Kumar,0,0,0,0,0,0,1,0,1,,,
105324,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,3,6,V Kohli,CH Gayle,B Kumar,0,0,0,0,0,0,1,0,1,,,
105325,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,4,1,V Kohli,CH Gayle,DW Steyn,0,0,0,0,0,0,0,0,0,,,
105326,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,4,2,V Kohli,CH Gayle,DW Steyn,0,0,0,0,0,0,1,0,1,,,
105330,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,4,6,V Kohli,CH Gayle,DW Steyn,0,0,0,0,0,0,0,0,0,,,
105332,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,5,2,V Kohli,CH Gayle,Parvez Rasool,0,0,0,0,0,0,1,0,1,,,
105339,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,6,3,V Kohli,Yuvraj Singh,KV Sharma,0,0,0,0,0,0,1,0,1,,,
105343,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,7,1,V Kohli,Yuvraj Singh,Parvez Rasool,0,0,0,0,0,0,1,0,1,,,
105345,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,7,3,V Kohli,Yuvraj Singh,Parvez Rasool,0,0,0,0,0,0,1,0,1,,,
105351,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,8,3,V Kohli,Yuvraj Singh,KV Sharma,0,0,0,0,0,0,4,0,4,,,
105352,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,8,4,V Kohli,Yuvraj Singh,KV Sharma,0,0,0,0,0,0,0,0,0,,,
105353,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,8,5,V Kohli,Yuvraj Singh,KV Sharma,0,0,0,0,0,0,2,0,2,,,
105354,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,8,6,V Kohli,Yuvraj Singh,KV Sharma,0,0,0,0,0,0,0,0,0,,,
105359,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,9,5,V Kohli,Yuvraj Singh,Y Venugopal Rao,0,0,0,0,0,0,1,0,1,,,
105365,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,10,5,V Kohli,Yuvraj Singh,IK Pathan,0,0,0,0,0,0,0,0,0,,,
105366,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,10,6,V Kohli,Yuvraj Singh,IK Pathan,0,0,0,0,0,0,4,0,4,,,
105370,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,11,4,V Kohli,Yuvraj Singh,Parvez Rasool,0,0,0,0,0,0,1,0,1,,,
105373,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,12,1,V Kohli,Yuvraj Singh,KV Sharma,0,0,0,0,0,0,6,0,6,,,
105374,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,12,2,V Kohli,Yuvraj Singh,KV Sharma,0,0,0,0,0,0,4,0,4,,,
105375,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,12,3,V Kohli,Yuvraj Singh,KV Sharma,0,0,0,0,0,0,0,0,0,,,
105376,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,12,4,V Kohli,Yuvraj Singh,KV Sharma,0,0,0,0,0,0,2,0,2,,,
105377,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,12,5,V Kohli,Yuvraj Singh,KV Sharma,0,0,0,0,0,0,6,0,6,,,
105378,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,12,6,V Kohli,Yuvraj Singh,KV Sharma,0,0,0,0,0,0,1,0,1,,,
105379,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,13,1,V Kohli,Yuvraj Singh,Parvez Rasool,0,0,0,0,0,0,1,0,1,,,
105382,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,13,4,V Kohli,AB de Villiers,Parvez Rasool,0,1,0,0,0,0,0,1,1,,,
105383,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,13,5,V Kohli,AB de Villiers,Parvez Rasool,0,0,0,0,0,0,1,0,1,,,
105385,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,13,7,V Kohli,AB de Villiers,Parvez Rasool,0,0,0,0,0,0,0,0,0,,,
105386,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,13,8,V Kohli,AB de Villiers,Parvez Rasool,0,0,0,0,0,0,1,0,1,,,
105387,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,14,1,V Kohli,AB de Villiers,DW Steyn,0,0,0,0,0,0,1,0,1,,,
105389,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,14,3,V Kohli,AB de Villiers,DW Steyn,0,0,0,0,0,0,1,0,1,,,
105392,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,14,6,V Kohli,AB de Villiers,DW Steyn,0,0,0,0,0,0,1,0,1,,,
105393,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,15,1,V Kohli,AB de Villiers,IK Pathan,0,0,0,0,0,0,4,0,4,,,
105394,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,15,2,V Kohli,AB de Villiers,IK Pathan,0,0,0,0,0,0,1,0,1,,,
105396,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,15,4,V Kohli,AB de Villiers,IK Pathan,0,0,0,0,0,0,1,0,1,,,
105402,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,16,4,V Kohli,AB de Villiers,DJG Sammy,0,1,0,0,0,0,0,1,1,,,
105403,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,16,5,V Kohli,AB de Villiers,DJG Sammy,0,0,0,0,0,0,6,0,6,,,
105404,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,16,6,V Kohli,AB de Villiers,DJG Sammy,0,0,0,0,0,0,1,0,1,,,
105406,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,17,1,V Kohli,AB de Villiers,B Kumar,0,0,0,0,0,0,2,0,2,,,
105407,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,17,2,V Kohli,AB de Villiers,B Kumar,0,0,0,0,0,0,1,0,1,,,
105409,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,17,4,V Kohli,AB de Villiers,B Kumar,0,0,0,0,0,0,1,0,1,,,
105413,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,18,2,V Kohli,AB de Villiers,IK Pathan,0,0,0,0,0,0,6,0,6,,,
105414,444,1,Royal Challengers Bangalore,Sunrisers Hyderabad,18,3,V Kohli,AB de Villiers,IK Pathan,0,0,0,0,0,0,0,0,0,V Kohli,caught,DW Steyn
106164,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,2,V Kohli,YV Takawale,M Morkel,0,0,0,0,0,0,0,0,0,,,
106165,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,3,V Kohli,YV Takawale,M Morkel,0,0,0,0,0,0,1,0,1,,,
106169,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,1,V Kohli,YV Takawale,UT Yadav,0,0,0,0,0,0,0,0,0,,,
106170,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,2,V Kohli,YV Takawale,UT Yadav,0,0,0,0,0,0,2,0,2,,,
106171,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,3,V Kohli,YV Takawale,UT Yadav,0,0,0,0,0,0,1,0,1,,,
106173,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,5,V Kohli,YV Takawale,UT Yadav,0,0,0,0,0,0,4,0,4,,,
106174,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,6,V Kohli,YV Takawale,UT Yadav,0,0,0,0,0,0,0,0,0,,,
106184,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,4,V Kohli,YV Takawale,SP Narine,0,0,0,0,0,0,0,0,0,,,
106185,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,5,V Kohli,YV Takawale,SP Narine,0,0,0,0,0,0,1,0,1,,,
106187,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,1,V Kohli,YV Takawale,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
106190,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,4,V Kohli,YV Takawale,R Vinay Kumar,0,0,0,0,0,0,4,0,4,,,
106191,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,5,V Kohli,YV Takawale,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
106194,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,2,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,,,
106195,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,3,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
106198,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,6,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
106199,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,1,V Kohli,YV Takawale,R Vinay Kumar,0,0,0,0,0,0,4,0,4,,,
106200,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,2,V Kohli,YV Takawale,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
106204,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,6,V Kohli,YV Takawale,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
106205,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,1,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
106207,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,3,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,,,
106208,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,4,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
106210,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,6,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
106211,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,1,V Kohli,YV Takawale,SP Narine,0,0,0,1,0,0,0,1,1,,,
106213,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,3,V Kohli,YV Takawale,SP Narine,0,0,0,0,0,0,1,0,1,,,
106215,447,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,5,V Kohli,YV Takawale,SP Narine,0,0,0,0,0,0,1,0,1,,,
